,summary,source_file
148,공보 이자료는 배포시부터 취급하여 주시기 년 월 일 통화정책방향 결정시까지 한국은행 기준금리를 상향 조정하기로 하였음 붙임 변이 바이러스 확산에도 세계경제 전망 변이 국제금융시장에서는 글로벌 인 플레이션 지속 우려에 영향받아 주가는 양호 한 기업 실적 등으로 선진국을 중심으로 상승하였다 앞으로 국내경제는 양호한 회복세를 지속하였다 민간소비 방역조치 완화에 힘입어 빠르게 회복되는 모습을 보여 고용 상황은 취업자수 증가가 지속되는 등 개선세를 이어갔다 앞으로앞 으로 국내경제는 수출과 투자가 양호한 흐름을 지속하는 가운데 민간소 비 회복세 강화될 것 성장률은 지난 월에 전망한 소비자물가 상승률은 석유류 가격 상승폭 확대 일반인 기대인플레이션율은 대 후반으로 높아졌다 소비자물가 전망경로 앞으로 금융시장에서는 국 고채 금리가 년물을 중심으로 상승하였다 주가는 주요국 주가 움직임 등에 영향받아 소폭 상승하였으며 원달러 환율은 하락하였다 가계대 출은 증가규모가 다소 축소되었으며 주택가격은 에 유의하 여 통화정책을 운용해 나갈 것이다 다만 통화정책의 완화 정도를 적절히 조을 상회할 것으로 이 과정에서 이와 함께,2021_국문보도자료(2111).pdf
149,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 출처 년 월 일 통화정책방향 결정시까지 한국은행 기준금리를 상향 조정하기로 하였음 제 최근 세계경제는 변이 바이러스 확산에도 백신 접종 확대 등으로 회복 흐름을 이어 국제금융시장에서는 코로나 전개 상황 및 주요국 통화정책에 대한 기대 변화 앞으로 세계경제와 국제금융시장은 코로나 전개 상황 국내경제는 코로나 재확산에도 회복세를 지속하였다 민간소비의 회복주춤하였으나 수출은 견조한 글로벌 수요에 힘입어 호조를 지속하였다 설비투자는 글로벌 공급차질에 영향받아 다소 조정되었다 고용 상황은 취업자수 증가세가 이어지는 등 개선세를 지속하 였다 앞으로을 이어갈 것으로 전망된다 향후 국내경제는 수출의 견실한 증가세가 이어지고 민간소비 회복흐름이 재개되면서 양호한 성장세를 지속할 금년중 성장률은 지난 월에 전망한 대로 수준을 나타낼 것으로 예상된다 소비자물가 상승률 추이 및일반인 기대인플레이션율은 대 초반 수준을는 결과를 나타내었다 소비자물가 상승률 전망경로를 크게 상회할 것으로 보이며 연간으로는 대 근원인플레이션율도 금년중 를 상당폭 상회할 것으로 보인다 금융시장에서는 장기시장금리가 코로나 재확산 우려로 하락하였다 현재달러 환율은 미 연준 통화정책 정상화 가속 전망반락하였으며 주가는 소폭 하락하였다 반등하였다 가계대출은 증가규모가 축소되었으며 주택가 격는 증가세가 에 유의 하여 통화정책을 운용해 나갈 것이다 한국은행 통화정책의 완화 정도를 적절히 조정해 나갈 것이다 향후 완화 정도의 추가 조정 시기는는 주요국 통화정책 변화금융불균형 누적 위험 이 과정에서 그러나,2022_국문보도자료(2201).pdf
150,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 년 월 일 붙임 참조 통화정책방향 변이 바이러스 확산에 세계경제가 크게 위축되지 않았다 는 속도에 대한 우려 우크라이나 사태 등의 영향으로 코로나 전개 상 황 앞으로 세계경제와 국제금융시장은 코로나 국내경제는 코로나 재확산에도 회복세를 지속하였다 민간소비는한 방역조치 강화 등으로 주춤하였고 설비투자는 글로벌 공급차질에 영향 받아 다소 조정되었다 고용 상황은 취업자수 증가세가 이어지는 등 개 선세를 지속하였다 앞으로 향후 국내경제는 수출의 견실한 증가세가 이어지 고 민간소비 회복 흐름이 점차 재개되면서 양호한 성장세를 지속할 것 는 지난 월 전망치를 크게 벗어나지 않을 것으로 예상된다 소비자물가 상승률은 석유류 및 일반인 기대인플레이션율은 대 중후반 수준을 나타내었다 소비자물가 상승률이 를 상회할 것으로 보인다 앞으로 근원인플레이션율도 금년중 대 중반 수준으로 높아질 것 으로 보인다 금일 가계대출은 증가규모가 축소되었다 주택가격은 에 유의 하여 통화정책을 운용해 나갈 것이다 한국은행 통화정책의 완화 정도를 적절히 조정해 나갈 것이다 향후 완화 정도의 추가 조정 시기는 이 과정에서금리 인상에 대한 파급 효과 주요국의 통화정책 변화,2022_국문보도자료(2202).pdf
151,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 년 월 일 통화정책방향 년 월 일금리를 상향 조정하기로 하였음 붙임 참조 제 목 세계경제 국제금융시장에서는 미 연준의 통화정책 정상화 속도에 대한 기대 변화 주가는 상당폭 하락하였다가 반등하였다 코로나 전개 상황 지정학적 리스크 등에 영향을 받을 것으로 예상된다 국내경제는 회복세를 이어갔다 소비가 다소 개선되는 모습을 보여 고용 상황은 큰 폭의 취업자수 증가가 이어지는 등 개선세를 지속 하였다 앞으로 국내경제는 우크라이나 사태 등에 일부 영향받겠지만 금년중 성장률은 지난 월 전망치를 다소 하회할 것으로 예상된다 소비자물가 상승률은 석유류 가격의 오름세 확대 공업제품 및 기대인플레이션율 대 후반으로 상승 소비자물가 전망 및 인상률 월 전망치 상회 근원인플레이션율도 상당기간 내외 수준을 지속 할 것으로 보인다 금융시장에서는 주가는 상당폭 등락하였고 가계대출은 소 폭 감소하고 주택가격은 수도권을 중심으로 소폭 하락하였다 통화정책을 운용해 나갈 것이며 이와 관련하여 금융안정에 유의하여 통화정책의 완화 정도를 적절히 조정해 나갈 것 완화 정도의 추가 조정 시기는 이 과정에서 금융불균형 누적 위험 주요국 통화정책 변화 등을 코로나 확산 상 황 금융중개지원대출 금리 유지 및 일부 조정,2022_국문보도자료(2204).pdf
152,공보 년 월 일 월일부터 한국은행 기준금리를 인상하기로 하였음 붙임 참조 국제금융시장에는 미 달러화가 상당폭 강세를 나타내 주 요국 국채금리가 상승하고 주 가는 위험회피심리가 강화되면서 큰 폭 하락하였다 는 글로벌 인플레이션 움직임 앞으로 세계경제와 국제금융시장은 국내경제는 회복세를 이어갔다 고용 상황은 큰 폭의 취업자수 증 가가 이어지는 등 개선세를 지속하였다 앞으로 향후 국내경제는를 지속할 것으로 보인다 금년중 성장률은 지난 월 전망치를 다소 하회하는 소비자물가 상승률은 대 후반으로 크게 높아졌다 기대인플레이션율과 소비자물가 상회하는 대 중반을 나타낼 것으로 전망되는 금년중 근원인플레이션율은 대 초반으로 높아질 것으로 전망된다 금융시장에서는 미 연준의 정책금리 인상 가속 중국 경기둔화 우려 등으로 주가는 가계대출은 소폭 증가로 전환하였고 주택가 격은 보합세를 나타내었다 에 유의 하여 통화정책을 운용해 나갈 것이다 한국은행 대내외 여건의 불확실성이 상존 완화 정도의 추가 조정시기는 글로벌 금융불균형 누적 위험 주요국정책 변화 지정학적 리스크 등을 면밀히 점검하고,2022_국문보도자료(2205).pdf
153,공보 년 월 일 이자료는 배포시부터 취급하여 주시기 금융통화위원회는 기준금리를 상향 조정하기로 하였음 붙임 참조 고물가 상황 고착을 막기 위한 선제적 정책 대응이 더욱 중요 최근 주요국 금리 인상 가속화 우려로 위험회피심리 강화 주요국 주가가 상당폭 하락하고 글로벌 국채금리는 큰 폭으로 등락하였다 미 달러화가 강세를 지속하고 약세를 는 세계경제와 국제금융시장이 어떻게 변화할 것인가 앞으로 다가올 코로나 국내경제는 회복세를 이어갔다 민간소비가 회복세를 지속하였으며 설비투자는 부진이 완화되는 모 습을 나타내었다 고용 상황은 큰 폭의 취업자수 증가가 이어지는 등 개선세를 지속하였다 성장률이 를 하회할 것으로 전망된다 수출도 둔화되고 있다 소비자물가 상승률은 기대인플레이션율은 모두 에 근접하는 수준으로 상승하였다 소비자물가는 당분간 상승세를 이어갈 것으로 보인다 근원인플레이션율도 상당 기간 이상의 높은 수준을 지속할 것으로 보인다 주식시장에서는하였으며 금융시장 원달러 환율은 글로벌 미 달러화 강세에 영향받아 큰 폭 상승하 였다 가계대출은 소폭 증가하고 주택가격은 보합세를 나타내었다 물가와 경기 상황을 이같은 물가동향을 종합해볼 때 향후 금융통화위원회는 성장세를 점검하면서 물가안정에 유의 하고 물가가 상당기간 목표 수준을 상회할 것으로 예상되므로 금리인상 기조를 이어나갈 필요가 이 과정에서향후 금리인상의 방향과 속도는 앞으로,2022_국문보도자료(2207).pdf
154,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 년 월 일 년 월 일 금융통화위원회는 다음과 같이 결정하였음 하기로 국내외 경기 하방위험이 증대되었고 세계경제는 우크라이나 사태 장기화 주요 선진국의 정책금리 큰 폭 인상 국제금융시장에서는 미 연준의 금리인상 속도에 대한 기대 변화 등으로 앞으로 향후 세계경제와 국제금융시장 지정학적 리스크 등에 영향을 받을 것 국내경제는 소비가 회복세를 이어갔지만 주요국의 성장세 약화로 수출이 둔화됐다 고용 상황은 큰 폭의 취업자수 증 가가 이어지는 등 개선세를 지속하였다 성장률이 지난 월 전망치를 상회하는 또한 소비자물가 동향 인플레이션율은 대 중반 기대인플레이션률은 물가 및 에너지 제외 지수은 소비자물가 상승률 전망 금년 및 내년 금융시장에서는 글로벌 금융시장 움직임 등에 영향받아 변동성이 확대되 었다 장기시장금리가 상당폭 하락한 후 반등하였다 의 영향으로 크게 높아졌다 미 가계대출은 소폭 감소하고 주택 가격은 하락세로 전환하였다 금융통화위원회는 앞으로 성장세를 면밀히 점검하면서 물가가 목표수준을 상회하는 오름세를 지속할 것으로 예상된다 는 이 과정에서 향후 금리인상의 방향과 속도는 금융중개지 원대출 한시 프로그램,2022_국문보도자료(2208).pdf
155,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 년 월 일 년 월 일금리를 연 에서 로 상향 조정하기로 하였음 정책대응의 강도를 높이다 물가 오름세가 지속되는 가운데을 강화할 필요가 있다고 판단하였다 세계경제는 경기 둔화가 지속됐다 현재 국제금융시장에서는 미 달러화 강세 기조 강화로 앞으로 세계경제와 국제금융시장은 지 정학적 리스크 및 고용 상황은 큰 폭의 취업자수 증가가 이어지는 등 개선세를 지속하였다 성장세가 점차 낮아질 것으로 예상된다 앞으로 성장률은 지난 월 전망치에 대체로 부합 월 소비자물가는 석유류 가격 오름세 둔화에도 개인서비스 및 가공식품 인플레이션율 및 기대인플레이션율이 대의 높은 수준을 이어갔다단위 소비자물가 소비자물가는 환율 상승의 영향 등이 추가 물가 상승압력으로 작용를 지속할 것으 로 예상된다 향후 소비자물가 상승률 전망 및 내년 예상치 금융시장에서는 미 달러화 강세와 엔화 약세 등에 영향받아 환율이 크게 상승하고 외국인 증권투자자금 장기시장금리는 큰 폭 상승하였고 주가는 크게 하락하였다 가계대출은 소폭 감소하고 주택가격은 하락폭이 확대되었다 금융통화위원회는 앞으로 성장세를 면밀히 점검하면서 국내 경기가 둔화되고 있으나기조를 유지할 필요는 있다 이 과정에서금리인상의 방향과 속도 지정학적 리스크 등을 면밀히 검토해 이를 통해 향후 이와 관련,2022_국문보도자료(2210).pdf
156,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 출처 년 월 일 통화정책방향 에서 연 로 물가 오름세가 지속되고 있어물가안정을 위한 정책 대응이 필요하다 높 은 금리 경기 둔화 정도가 완화되고 단기금 융시장이 위축된 점을 감안할 때로 국제금융시장에서는 미 달러화가 약세를 보였으며 장기시장금리가 하락하였다 앞으로국제원자재가격 및 글로벌 인플레이션 향방 지정학적 리스크 등에 영향받을 것 수출이 감소로 전환하는 등 성장세 둔화가 이어졌다 고용은 취업자수 증가폭이면서도 낮은 실 업률 수준이 이어지는 등 양호한 상황이었다 성장률이 약화될 것으로 예상 된다 올해 성장률은 지난 월 전망치에 부합하고 소비자물가 동향 월 기대인플레이션율과 대 초반의 높은 수준을 이어갔다 소비자물가 소비자물가는 기저효과 경기 둔화 영향 등으로 상승률이 다소 낮아지겠으나 소비자물가 상승률 및 외환시장에서는 주요국 통화긴축 속도 조절 기대 등으로 주가가 상승하였고 가계대출은 소폭 증가에 그쳤고 주택가 격은 수도권과 지방 모두에서 하락폭이 확대되었다 금융통화위원회는 앞으로 성장세를 면밀히 점검하면서 국내경제의 성장률이 낮아지겠지만를 크게 상회하는 높은 오름세 지속 전망 이 과정에서 향후 금리인상의 폭과 속도,2022_국문보도자료(2211).pdf
157,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 년 월 일 통화정책방향 월 일부터 시행 되는 한은의 기준금리를 현행 국내경제 성장률이 당초 전망보다 낮아질 것으로 예상되고 세계경제는 경기 둔화가 지속되었다 으나 여전히 높은 수준을 유지하고 있으며 이에 대응한 주요국의 정책금리 인상이 최근 속도 조절 유럽중앙은행의 통화긴축 강화 전망 등으로 국제금융시장에서는 강세가 이어졌다 및 지정학적 리스크 등에 영향을 받을 것으로 보인다 고용은 전반적으로 양호한 상황이지만 경기 둔화로 취업자수 증가폭 축소가 이어졌다 앞으로 금년 국내경제는 글로벌 경기 둔화 금리 상승 등의 영향으로 중국경제의 향후 성장 전망에 주요국 경기 둔화 월 기대인플레이션율은 여전히 높은 수준을 나타내었다 앞으로 소비자물가 상승률이 다소 낮아지겠으 며 연간 물가 향 후 물가 전망에는 국내외 경기 둔화 정도 공공요금 인 상폭 금융외환시장에서는 미 연준의 금리인상 속도 조절 등으 로 장기시장금리가 하락하고 기업어음 스프레드가 축소되었으며 다만 비우량 채권 프로젝트 파이낸싱 자산담보부 기업어음 가계대출은 감소세를 지속하였고하였으며 주택가격은 하락폭이 확대되었다 금융통화위원회는 앞으로 성장세를 면밀히 점검하면서 국내경제의 성장률이 낮아지겠지만을 상회하는 높은 오름세를 지속할 것으로 예상된다 다만 아울러 주요국의 통화정책 변화 향후추가 인상 필요성을 판단해 나갈 것이다,2023_국문보도자료(2301).pdf
158,공보 년 월 일 붙임 참조 통화정책방향 인플레이션 둔화 속도와 불확 실성 요인들의 전개 상황을 점검하 는 것이 성장과 인플레이션의 둔화 흐름이 이어졌으나 양호한 에너지 수급 우려 완화 등으로 최근 는 미 고용 및 물가 지표 발표 이후 앞으로는 지정 학적 리스크 방역정책 완화 이후 중국경제의 회복 상황 우려가 완화되었지만 고용은 전반적으로 양호한 상황이지만 경기 둔화로 취업자수 증 가폭 축소가 이어졌다 앞으로는 전망이다 앞으로도 전망의 불확실성이 높은 상황이다 국내 성장세도 점차 나아질 것으로 예 상되지만가 금년 성장률은 지난해 월 전망치를 소폭 하회하는 로 전망된다 소비자물가 동향 월중 출처 한국은행 월중 를 나타내었다 단기 기대인플레이션율은 월단기장기 하였다단기가 근원인플레이션율식료품 및 에너지 제외 지수는 단 장기 소비자물가 상승률을 나타내는 앞으로 소비자물가 상승률은 월중 내외를 나타내다가 소비자물가 상승률은 지난해 월 전망치 하회 물가 전망에 대한 불확실성이 큰 것으로 판단된다 향후 가계대출은 감소폭이 확대되었으 며 주택가격은 수도권과 지방 모두에서 하락세를 지속하였다 금융통화위원회는 앞으로 성장세를 면밀히 점검하면서 국내경제의 성장률이 낮아지면서를 상회하는 높은 물가가 지속될 것으로 이 과정에서 저는성장과 금융안정 측면의 리스크 금 리인상 둔화 속도파급효과 등을 면밀히 점검해 향후 이를,2023_국문보도자료(2302).pdf
159,공보 이자료는 배포시부터 취급하여 주시기 년 월 일 붙임 참조 통화정책방향 물가상승률의 둔화 흐름이 세계경제는 예상보다 양호한 회복 흐름을 나타내었으나 전세계에서 금융위기가 확대되면서 경기 글로벌 인플레이션은 둔화 흐름을 이어가고 있지만 여전히 높은 수준이며근원물가는 국제금융시장에서는 미 연준의 통화정책에 대한 기대 변화에 중국경제의 회복 상황 등에 영향을 받을 것으로 보인다 는 국내경제 고용은 전반적으로 양호한 상황이지만 경기 둔화로 취업자수 증가폭 축소가 이어졌다 국내경제는 상반기까지 부진한 성장 흐름을 이어가겠으며 성장률 전망의 불확 실성이 높은 상황이다는 것으로 소비자물가는 월중 상승률이 로 하락했다 물가동향 소비자물가 석유류 가격의 하락폭이 확대된 데 따른 것이다 전월과 동일하였고 월중 근원인플레이션율식 료품 및 에너지 제외 소비자물가 전망 를 다소 상회할 가능성이 큰 것으로 판단된다 다만 공공요금 인상 시기 및 폭 물가 전망에 대한 불확실성이 큰 것으로 판단된 금융외환시장에서는 국제금융시장 움직임에 주로 영향받는다 금융 장기시장금리는 월 초까지 주요국 국채금리와 함께 환율은 무역수지 흐름 주요국 금융불안 우려로 상당폭 등락하였다 가계대출 감소와 주택가격 하락이 지속되었지만 그 폭은 축소되었다 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 국내경제의 성장률이 둔화하면서 한 물가안정에 중점을 두고 이 과정을 통해 이,2023_국문보도자료(2304).pdf
160,공보 년 월 일 호 붙임 참조 통화정책방향 물가상승률이을 상회할 것으로 예상되는 만큼 현재의 긴축 기조를 유지하자 추가 인상 필요성은 대내외 정책 여 건의 변화를 점검하면서 판단해 나갈 것이다 세계경제는 예상보다 양호한 성장 흐름을 나타내고 있다 다만 글로벌 인플레이션은 둔화 흐름을 이어가고 있다근원물가는 느리게 는 앞으로 세계경제와 국제금융시장은 국내경제는 소비가 서비스를 중심으로 완만한 회복세를 고용은 전반적으로 양호한 상황 이지만 경기 둔화로 취업자수 증가폭이 축소되었다 중국경제 회복 등으로 점차 회복세를 이어갈 것으로 예상된다 향후 국내경제는 금년 성장률은 로 예상되며 특히 소비자물가는 당초 예상에 부합하는 둔화 흐름을 지속하였다 이는 석유류 가격 하락폭이 확대되고 가공식 품 가격의 오름세가 둔화된 데 주로 기인한다 월중 근원인플레이션율식료품 및 에너지 제외 지수은 소비자물가 상승률 내외에서 등락할 근원물가 상승률의 둔화 속도는 예상보다 완만할 것으로 전망된다 공공요금 추가 인상 여부 금융외환시장에서는 원달러 환율이 가계대출은 소폭 증가하였 고 주택가격은 하락폭이 축소되었다 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 국내경제는 낮은 성장세를 이어가겠지만 추가 금리 인상 필요는 주요국의 통화정책 변화와파급효과 등을 면밀히 점검하면서 는,2023_국문보도자료(2305).pdf
161,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 년 월 일 붙임 참조 통화정책방향 월 이후 물가상승률이 둔화 흐름을 이어가고 있고 월 추가 인 상 필요성은 대내외 정책 여건의 변화를 점검하면서 판단해 나갈 것이다 전망된다 높아진 금리의 영향 등으로 세계경제는 점차 둔화될 것으로 글로벌 인플레이션은 점차 낮아 지는 가운데 국가별로는 둔화 흐름이 차별화되는 모습이다 국제금융시장에서는 주요 선진국이 통화긴축 기조를 강화하였고 앞으로는 글로벌 인플레이션 중국경제의 회복 상황 등에 영향을 받을 것으로 전망된다 국내경제는 수출 감소세가 둔화되면서 성장 부진이 다소 완화되었다 고용은 예 상보다 높은 취업자수 증가세가 이어지는 등 전반적으로 양호한 상황이다 앞으 로 월중 소비자물가는 당초 예 상에 부합하는 둔화 흐름을 지속하였고 고 이는 국제유가의 기저효과로 석유류 가 격 하락폭이 확대된 데 기인한다 소비자물가 상승률 전망 앞으로는 흐름을 이어가겠지만 근원물가를 소 폭 상회할 것으로 전망된다 는 금융외환시장에서는 금융시장는 가운데 일부 비은행부문의 리 스크가 증대되었다 가계대출은 주택관련대출을 중심으로 증가규모가 확대되었다 가계부채는 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 국내경제는 성장세 개선세를 지속하는 가운데 물가안정에 중점을 두고 아울러추가 인상 필요성을 판단해 나가는,2023_국문보도자료(2307).pdf
162,년 월 일 공보 붙임 참조 통화정책방향 물가상승률이 둔화 흐름을 이어가고 있고 월 이후 다시 내외로 높아졌다 추가 인상 필요성은 대내외 정책 여건의 변화를 점검하면서 판단해 나갈 것이다 세계경제는 성장세 둔화 흐름 을 이어갈 것으로 전망된다 한편 향후 글로벌 인플레이션은 점차 낮아지고 있지만 여전히 높은 수준이다 국제금융시장에서 미 달러화는 강 세를 나타내었다 앞으로 세계경제와 국제금융시장은 국제원자재가격 움직임 주요국의 통화정책 변화 및 파급효과 국내경제는 소비 회복세가 주춤하는 등 성장세 개선 흐름이 다소 완만해진 모습 이다 경기둔화 영향 등으로 취업자수가 점차 축소되고 있다 앞으로 국내경제는 소비가 완만하게 회복되고 수출 부진도 완화되면서 성장세가 점차 개선될 것 성장경로 상에 대한 불확실성이 높은 상황이다 소비자물가는 당초 예상에 부합하는 둔화 흐름을 지속하였다 월중 국제유가의 기저효과로 석유류 가격이 큰 폭 하락한 데 이어 수 있다 단기 기대인플레이션율은 모두 로 낮아졌다근원인플레이션율식료품 및 에너지 제외 지수 소비자물가 상승률은 내외에서 등락할 것으로 보이며 근원물가는 완만한 둔화 흐름을 이어가겠지만 향후 물가경로는 국제원자재가격 변화 기상여건 등에 영향받을 것으로 보인다 외환에서는 주요국 통화긴축 장기화 전망 등으로 상당폭 높아졌으며 일부 비은행부문의 리스크는 다소 진정되는 모습이다 가계대출은 주택관련대출을 중심으로 증가규모가 확대되었다 부동산가격은수도권에서 상승폭이 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 물가상승률이 목표수준을 상회할 것으로 전망되고 물가안정에 중점을 두고 긴축 기조를 상당기간 지속할 것이다 나는 아울러 이 과정에서 이를 위해 우리는,2023_국문보도자료(2308).pdf
163,공보 년 월 일 붙임 참조 통화정책방향 물가상승률의 둔화 속도가 예상보다 완만해질 것으로 추가 인상 필요성은 대내외 정책 여건의 변화를 점검하면서 판단해 나갈 것이다 글로벌 경기는 성장세 둔화가 이어질 것으로 전망되며 국제금융시장에서는 미 달러화가 상당폭 강세를 나타내는 등 주요 가격변수의 변동성이 확대되었다 따라서 및 하마스 사태의 전개양상 향후 는 소비 회복세가 다소 더딘 모습이지만 수출 부진이 완화되면서 개선 흐름을 이어갔다 고용은 낮은 실업률과 견조한 취업자수 증 가가 이어지는 등 전반적으로 양호한 상황이다 앞으로 성장률 성장 경로의 불확실성이 높아진 것으로 판단된다 월중 소비자물 가 상승률이 둔화 흐름을 이어갈 것으로 보인다 향후 소비자물가 상승률이 목표 수준으로 수렴하는 시기도 늦춰질 가능성도 근원물가도도 수요압력 약화 등으로 기조적인 둔화 흐름을 이어가겠으나 일부 비은행부문의 리스크는 진정되는 모습이다 가계대출은 주택관련대출을 중심으로 증가세가 지속되었다 가계 채 금가격은 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 국내경제는 성장세가 점차 개선되는 가운데 정책 여건의 불 확실성도 높아진 상황이다 물가안정에 중점을 두고 긴축 기조를 지속해 나갈 것이다긴축 이 과정에서 우리는성장의 하방위험등을 면밀히 점검해 나갈 것이다,2023_국문보도자료(2310).pdf
164,공보 이자료는 배포시부터 취급하여 주시기 년 월 일 붙임 참조 통화정책방향 가계부채 증가 추이 기조를 유지하는 것이 적절하 다고 보았다 세계경제는 지정학적 리스크가 완화되면서 성장세 둔화가 이어질 것으로 전망된다 주요국 인플레이션은 둔화되고 있지만 여전히 높은 수준이며 근원물가는 더디게 둔화되고 있다 국제금융시장에서는 주요국 국채금리가 큰 폭 하락하고 미 달러 화는 상당 및 하마스 사태의 전개양상 등에 영향을 받을 것으로 앞으로 국내경제는 수출 부진이 완화되면서 완만한 개선 흐름을 이어갔다 고용은 앞으로 국내경제는 수출 회복세 지속 등으로 개선 흐름을 이어갈 것으로 보인다 률은 지난 월 전망치에 부합하는 로 예상되고 내 년은 성장경로 국내외 통화긴축 기조 장기화의 파급영향 지정학적 리스크의 전개 양상 근원물가 상승률은 월중 로 높아졌지만 근원물가는 단기 기대인플레이션율은 로 소폭 상 승하였다 앞으로 전망경로를 상회할 것으로 예상된다 소비자물가 상승률은 점차 낮아지겠으며월 전망치 근원물가는 완만한 둔화 흐름을 이어갈 전망이다월 전망치 향후 물가경로는 국제유가 및 환율 움직임 국내외 경기 흐름 등에 영향받을 것으로 보인다 국고채 금리와 원달러 환율이 큰 폭 하락하였으며 주가는 상승하였다 가계대출은 주택관련대출을 중심으로 증가세를 지속하였고 주택가격 상승폭은 축소되었다 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 국내경제는 가운데 물가경로 가 예상보다 높아질 것으로 전망되는 만큼 통화긴축 이 과정에서추가 인상 필요성을 판단해 나가는,2023_국문보도자료(2311).pdf
165,공보 년 월 일 붙임 참조 통화정책방향 기조를 유지하면서 대내외 정책 여건을 점검해 나가는 것이 적절하다고 보았다물가상승률은 여전히 높은 수준이고이다인플레이션 세계경제는 주요국의 통화긴축 기조 지속 등으로 둔화 흐름이 이어졌다 는 상당한 시간이 소요될 것으로 예상된다 인플레이션은 여전히 높은 수준이다 다만 국제금융시장에 미 연준의 통화정책 기조 전환에 대한 기대 등으로 상승하였다 앞으로 세계경제와 국제금융시장은 지정 학적 리스크의 전개양상에 영향을 받을 것으로 국내경제는 수출을 중심으로 완만한 개선 흐름을 이어갔다 취업은 고용은 전체적으로 앞으로 국내경제는 소비와 건설투자의 회복세가 더디 금년 성장률은 지난 월 전망치에 대체로 부합할 것으로 예상된다 경기의 개선 정도 향후 성장경 로는 국내외 통화긴축 기조 지속 등에 영향받을 것으로 보인다 소비자물가 상승률은 석유류 가격의 하락 지속 등으로 월중 로 낮아졌다 수 있다 근원인플레이션율식료품 및 에너지 제외 지수과 단기 기대인플레이션율과는 국내 물가는 둔화 흐름을 지속하겠지만는 는 당분간 내외에서 등락하다가 점차 낮아질 것으로 보이며 연간 근원물가 예 상되는 완만한 둔화 흐름을 이어갈 것으로 향후 물가경로에는 국제유가 및 농산물가격 움직임 국내외 경기 흐름 외환시장에서는 장기 국고채 금리 가 하락하였다 이날 가계대출은 주택관련대출의 증가세가 이어졌으나 부동산 프 로젝트 파이낸싱 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 현재는 확신이 들 때까지 통화긴축 기조를 충분히 장기간 지속할 것이다 이 과정에서 우리는지정학적 리스크의 전개 양상 이를 통해,2024_국문보도자료(2401).pdf
166,공보 이자료는 배포시부터 취급하여 주시기 바랍니다 출처 년 월 일 붙임 참조 통화정책방향 물가상승률이 둔화 추세를 이어가고 있는 가운데을 유지하는 것이 세계경제는 둔화 흐름이 이어지겠지만 예상보다 양호한 성장세를 나타낼 것으로 전망된다 상당한 기간이 소요될 것으로 예상된다 인플레이션은 낮아지고 있지만 최근의 조기 금 리인하 기대 약화 미 국채금리 상승 등으로 국제금융시장에서는 의 지정학적 리스크의 전개양상 앞으로 세계경제와 국제금융시장은 어떻게 변화할 것인가 국내경제는 수출을 중심으로 완만한 개선 흐름을 이어갔다 고용은 견조한 취업 자수 증가세가 이어지는 등 전반적으로 양호한 상황이다 앞으로 국내경제는 소 비 회복세가 더디고 건설투자도 부진하겠지만 성장률은 로 전망 불확실성이 높은 상황이 국내 물가는 둔화 흐름을 지속하였다 월중 소비자물가 상승률이 로 낮아졌고 근원인플레이션 단기 기대인플레이션율도 로 낮아 졌다 앞으로 소비자물가 상승률은 로 전망된다 중 근원물가 상승률은 지난 월 전망치를 소폭 하회하는 물가경로는 지정학적 리스크의 전개양상 국내외 경기 흐름 등에 영향받을 것으로 보인다 외환 금융시장에서는 미 연준 조기 금리인하 기대 약화에 주로 가계대출은 주택관련대출의 증가세 가 이어졌으나 주택가 격 부동산 리스크는 여전한 상황이다과 관련 물가안정에 유의하여 통화정책을 운 용해 나갈 것이다 국내경제는 성장세 개선 흐름을 지속하는 가운데 물가상승률의 둔화 추세 통화긴축 기조를 충분히 장기간 지속할 것이다 이 과정에서 주요국의 통화정책 운용 및 지 정학적 리스크금융안정 측면의 이와,2024_국문보도자료(2402).pdf
